,id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
0,27ZZdyTSQWI7Cug2d2PkqV,BILLIE EILISH.,BILLIE EILISH.,Armani White,2022-05-19,99282,79,0.9,0.115,0.509,1.67e-06,0.0937,-6.647,0.257,100.007,4
1,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,200185,90,0.351,0.934,0.296,0.0,0.095,-10.109,0.0333,115.284,4
2,2Fxmhks0bxGSBdJ92vM42m,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,84,0.701,0.328,0.425,0.13,0.1,-10.965,0.375,135.128,4
3,2tDOCMuKSX9IEo9TJ4pBBk,BILLIE EILISH.,Road to CASABLANCO.,Armani White,2023-05-05,99280,66,0.902,0.13,0.514,9.22e-06,0.0873,-6.372,0.281,100.101,4
4,3GYlZ7tbxLOxe6ewMNVTkw,TV,Guitar Songs,Billie Eilish,2022-07-21,281380,87,0.412,0.83,0.236,0.00653,0.147,-15.159,0.0379,140.214,4
5,576OekDyFzrBOBpnEGiage,BILLIE EILISH.,BILLIE EILISH.,Armani White,2022-05-19,99282,51,0.907,0.132,0.477,1.05e-06,0.0918,-6.772,0.27,100.107,4
6,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Happier Than Ever,Billie Eilish,2021-07-30,298899,87,0.332,0.767,0.225,0.00349,0.128,-8.697,0.0348,81.055,3
7,51NFxnQvaosfDDutk0tams,bellyache,Bellyache,Billie Eilish,2017-02-24,179172,80,0.695,0.46,0.573,0.0734,0.482,-8.597,0.106,99.939,4
8,43zdsphuZLzwA9k4DJhU0I,when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,196077,85,0.367,0.978,0.111,3.97e-05,0.0897,-14.084,0.0972,82.642,4
9,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,86,0.704,0.902,0.225,0.657,0.106,-14.454,0.0994,120.006,4
10,7hDVYcQq6MxkdJGweuCtl9,ocean eyes,dont smile at me,Billie Eilish,2017-12-22,200379,83,0.511,0.816,0.363,0.0317,0.084,-7.65,0.041,144.892,4
11,0WFryfbNKPXVtVQlz5dZ8H,hotline (edit),hotline (edit),Billie Eilish,2023-05-09,60719,84,0.516,0.816,0.254,0.855,0.189,-16.027,0.0589,56.829,4
12,20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Happier Than Ever,Billie Eilish,2021-07-30,173539,73,0.879,0.227,0.365,0.135,0.0583,-7.781,0.0924,94.016,4
13,14oo4En4UXdIuT2pZB5rtp,billie eilish (feat. Ciscaux),billie eilish (feat. Ciscaux),lilbubblegum,2021-04-09,148800,57,0.562,0.181,0.598,0.0,0.376,-8.062,0.327,133.204,5
14,04sN26COy28wTXYj3dMoiZ,Bored,Bored,Billie Eilish,2017-03-30,180933,84,0.614,0.896,0.318,0.00239,0.0795,-12.695,0.0478,119.959,4
15,5w7wuzMzsDer96KqxafeRK,COPYCAT,dont smile at me,Billie Eilish,2017-12-22,194711,74,0.679,0.353,0.388,9.25e-05,0.341,-10.977,0.0932,124.909,4
16,1WsEgieHsWWndAzLkmV105,hostage,dont smile at me,Billie Eilish,2017-12-22,229425,77,0.427,0.868,0.123,3.12e-05,0.0732,-15.228,0.0497,129.565,5
17,41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,dont smile at me,Billie Eilish,2017-12-22,203569,82,0.483,0.737,0.412,0.0,0.116,-8.461,0.0402,170.163,3
18,5XsAal7ZcWg1I5T4NcRjkv,Halley's Comet,Happier Than Ever,Billie Eilish,2021-07-30,234761,78,0.403,0.961,0.159,0.0121,0.34,-16.728,0.104,72.38,4
19,6CcJMwBtXByIz4zQLzFkKc,i love you,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,291796,81,0.421,0.952,0.131,0.00453,0.109,-18.435,0.0382,137.446,4
20,3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,180952,78,0.678,0.462,0.533,0.219,0.139,-10.485,0.186,150.455,4
21,7qEKqBCD2vE5vIBsrUitpD,ilomilo,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,156370,73,0.855,0.724,0.423,0.469,0.0896,-15.044,0.0585,120.02,4
22,32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Happier Than Ever (Edit),Billie Eilish,2021-07-28,151444,81,0.334,0.0468,0.599,0.000392,0.205,-5.742,0.0365,161.74,3
23,4SSnFejRGlZikf02HLewEF,bury a friend,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,193143,76,0.905,0.74,0.389,0.162,0.106,-14.505,0.332,120.046,4
24,1ni8ZTAY1GHXEFOGHl7fdg,bellyache,dont smile at me,Billie Eilish,2017-12-22,179172,69,0.695,0.46,0.573,0.0734,0.482,-8.597,0.106,99.939,4
25,7eB1V5LvAdxCc7brfGhRRo,watch,dont smile at me,Billie Eilish,2017-12-22,177523,80,0.441,0.333,0.599,0.00198,0.103,-8.985,0.225,165.212,4
26,6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,168839,76,0.726,0.283,0.444,0.143,0.177,-8.922,0.372,185.044,4
27,0tMSssfxAL2oV8Vri0mFHE,listen before i go,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,242652,78,0.319,0.935,0.0561,0.00384,0.388,-23.023,0.045,79.764,3
28,0gLXF5LtNkqDoeVVGjCsEu,Happier Than Ever,Happier Than Ever,Billie Eilish,2021-07-30,298899,51,0.314,0.741,0.238,0.00193,0.128,-8.802,0.0389,72.535,3
29,5hpPlvhy6AcAneYqNmuLrd,"BILLIE EILISH LEGENDS MIX. (feat. Ludacris, Busta Rhymes & N.O.R.E.)",Road to CASABLANCO.,Armani White,2023-05-05,204653,42,0.748,0.0616,0.613,0.0,0.134,-6.546,0.378,99.855,4
30,5SHpuW2qjkQtFRpE6P9Nks,The 30th,Guitar Songs,Billie Eilish,2022-07-21,216448,76,0.387,0.929,0.135,0.0,0.0948,-14.398,0.051,82.987,4
31,4t2OeILB07eMGTXSUbMPEu,Oxytocin,Happier Than Ever,Billie Eilish,2021-07-30,210232,71,0.757,0.0904,0.598,0.551,0.15,-7.777,0.058,124.951,4
32,1PTaMDALMwDMtXQXOXti8d,Billie Eilish,Billie Eilish,Dal Av,2022-11-04,100800,47,0.581,0.0344,0.954,0.0,0.159,-3.871,0.154,99.967,1
33,2KnuaZYoGzDoHiBTNYOTXG,Billie Bossa Nova,Happier Than Ever,Billie Eilish,2021-07-30,196730,79,0.895,0.222,0.389,0.0346,0.105,-11.036,0.11,110.023,4
34,3az62jBzapcmY6WHtgv955,lovely,Lonely Nights,Various Artists,2021-08-11,200185,62,0.292,0.934,0.296,0.0,0.095,-10.109,0.0359,115.046,4
35,2AidxEL3H6gtTa7KPRJ46w,BILLIE EILISH,LONER,JUMEX,2019-06-07,137687,28,0.642,0.0102,0.682,0.0,0.119,-4.495,0.0304,129.115,4
36,61X077SWMs5aAGQHhf4pd0,Bellyache - Marian Hill Remix,Bellyache (Marian Hill Remix),Billie Eilish,2017-05-05,220800,59,0.832,0.2,0.368,0.0513,0.353,-8.627,0.133,100.045,4
37,0w1wwFc5EpRauYR0t6Hk9D,"BILLIE EILISH LEGENDS MIX. (feat. Ludacris, Busta Rhymes & N.O.R.E.)",Road to CASABLANCO.,Armani White,2023-05-05,204653,25,0.798,0.0597,0.584,0.0,0.135,-6.572,0.381,100.071,4
38,2s08Z7oK4go5kPpzT3XxUw,BILLIE EILISH.,Road to CASABLANCO.,Armani White,2023-05-05,99280,30,0.907,0.113,0.489,6.21e-06,0.0917,-6.895,0.275,100.094,4
39,3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,221543,76,0.853,0.39,0.351,9.38e-06,0.752,-10.198,0.241,118.028,4
40,0ozphCiHk5UiinkDS84lcX,bad guy,Angel's Most Played Tracks,Various Artists,2021-08-24,194087,29,0.701,0.328,0.425,0.13,0.1,-10.965,0.375,135.128,4
41,4ZVa8KdrMJT9qgwCNaEeqA,BILLIE EILISH,BILLIE EILISH,Futuristic,2022-11-11,160059,29,0.709,0.00849,0.882,0.0,0.0737,-3.62,0.0643,105.062,4
42,73SpzrcaHk0RQPFP73vqVR,No Time To Die,No Time To Die,Billie Eilish,2020-02-13,242265,78,0.38,0.917,0.219,0.0104,0.0827,-13.273,0.0358,73.537,4
43,2uIX8YMNjGMD7441kqyyNU,ocean eyes,Ocean Eyes,Billie Eilish,2016-11-18,200560,71,0.475,0.819,0.37,0.0577,0.0841,-7.725,0.0361,144.828,4
44,1YdjxnFdgEgRTy6eUGZ2nC,BILLIE EILISH.,Musik zum Zocken 2023 by STOKED,Various Artists,2023-05-23,99280,0,0.902,0.14,0.527,3.17e-06,0.0959,-6.448,0.249,100.037,4
45,7b4eqsDeLUzSrGth8uB2D1,lovely,Giving you all you want and more,Various Artists,2021-10-05,200185,38,0.292,0.934,0.296,0.0,0.095,-10.109,0.0359,115.046,4
46,16W1bN6BFNAglqAL2dkTMy,Bored,Bored,Various Artists,2021-10-05,180933,52,0.612,0.898,0.318,0.00239,0.0795,-12.695,0.0478,119.968,4
47,6CiW9hOoeTI9FbqlDSmuyE,BILLIE EILISH.,Top Hits 2023,Various Artists,2023-02-02,99280,31,0.9,0.115,0.509,1.67e-06,0.0937,-6.647,0.257,100.007,4
48,2T0ZLjI2H0u7tNDpAAK8Qa,BILLIE EILISH. - Slowed Down,BILLIE EILISH. (Slowed Down),Armani White,2022-11-25,116010,26,0.791,0.169,0.488,1.29e-05,0.119,-8.577,0.279,85.85,4
49,2qExrF95XdFWSWR1FQVz0F,BILLIE EILISH - DAHIYA REMIX,BILLIE EILISH (DAHIYA REMIX),DAHIYA THE RAPPER,2022-09-01,67200,48,0.631,0.166,0.502,0.0,0.251,-7.498,0.362,200.287,4
50,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),HEROES & VILLAINS,Metro Boomin,2022-12-02,194786,90,0.571,0.18,0.549,0.0,0.168,-7.38,0.404,119.497,4
51,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,ASTROWORLD,Travis Scott,2018-08-03,312820,85,0.834,0.00513,0.73,0.0,0.124,-3.714,0.222,155.008,4
52,40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),Certified Lover Boy,Drake,2021-09-03,291175,86,0.666,0.0503,0.465,0.0,0.215,-8.545,0.26,167.937,4
53,4gh0ZnHzaTMT1sDga7Ek0N,sdp interlude,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,191622,83,0.507,0.599,0.586,0.0544,0.118,-8.15,0.0586,108.164,4
54,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,243836,86,0.841,0.0847,0.728,0.0,0.149,-3.37,0.0484,130.049,4
55,51EC3I1nQXpec4gDk0mQyP,90210 (feat. Kacy Hill),Rodeo (Expanded Edition),Travis Scott,2015-09-04,339066,81,0.402,0.113,0.526,8.33e-06,0.105,-6.741,0.0904,81.404,4
56,4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],HEROES & VILLAINS,Metro Boomin,2022-12-02,207306,84,0.671,0.189,0.658,8.66e-05,0.147,-5.567,0.309,87.933,4
57,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,175720,84,0.598,0.0546,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4
58,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,ASTROWORLD,Travis Scott,2018-08-03,190557,82,0.763,0.0531,0.628,0.0,0.114,-5.85,0.05,140.958,4
59,4MXhiYIRDMGAuvZc5IFTwC,ASTROTHUNDER,ASTROWORLD,Travis Scott,2018-08-03,142969,76,0.7,0.142,0.46,4.81e-05,0.111,-8.111,0.0661,151.901,4
60,39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,THE SCOTTS,THE SCOTTS,2020-04-24,165977,77,0.716,0.233,0.537,0.0,0.157,-7.648,0.0514,129.979,4
61,7wBJfHzpfI3032CSD7CE2m,STARGAZING,ASTROWORLD,Travis Scott,2018-08-03,270714,77,0.487,0.00947,0.789,4.05e-06,0.189,-3.69,0.044,150.007,4
62,1wHZx0LgzFHyeIZkUydNXq,Antidote,Rodeo (Expanded Edition),Travis Scott,2015-09-04,262693,74,0.713,0.00767,0.526,0.000148,0.124,-5.046,0.032,131.05,4
63,0xaFw2zDYf1rIJWl2dXiSF,Open Arms (feat. Travis Scott),SOS,SZA,2022-12-09,239613,83,0.665,0.763,0.59,0.0132,0.147,-7.608,0.161,77.559,4
64,6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,2019-12-27,157712,78,0.802,0.0104,0.591,0.0,0.196,-4.895,0.225,139.864,4
65,3xby7fOyqmeON8jsnom0AT,Nightcrawler (feat. Swae Lee & Chief Keef),Rodeo (Expanded Edition),Travis Scott,2015-09-04,321560,70,0.522,0.00134,0.728,0.0,0.132,-3.801,0.0323,124.045,4
66,2SzjMcZIsE2zUWQnccsTAo,goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-15,243836,56,0.847,0.0868,0.719,0.0,0.148,-3.3,0.0468,130.032,4
67,27a1mYSG5tYg7dmEjWBcmL,CAN'T SAY,ASTROWORLD,Travis Scott,2018-08-03,198408,80,0.702,0.201,0.708,0.0,0.118,-5.366,0.0547,147.98,4
68,0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),Ctrl,SZA,2017-06-09,275080,79,0.795,0.112,0.594,0.0,0.162,-6.2,0.0748,135.002,4
69,11kDth1aKUEUMq9r1pqyds,5% TINT,ASTROWORLD,Travis Scott,2018-08-03,196138,81,0.712,0.173,0.481,0.0,0.241,-5.415,0.0487,140.0,4
70,58TaFP5j5i9swOf584yon2,HOUSTONFORNICATION,ASTROWORLD,Travis Scott,2018-08-03,217828,71,0.689,0.0985,0.723,0.0,0.158,-4.052,0.0836,160.042,4
71,4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,2020-09-25,202794,69,0.835,0.00671,0.699,0.0,0.195,-5.405,0.277,154.981,4
72,7KZ5MMVgBVox9ycroB2UrI,CAROUSEL,ASTROWORLD,Travis Scott,2018-08-03,180182,68,0.428,0.229,0.403,0.0,0.22,-5.914,0.209,95.387,5
73,6LyAwkJsHlW7RQ8S1cYAtM,Overdue (with Travis Scott),NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin,2018-11-06,166093,79,0.638,0.733,0.4,0.000133,0.334,-11.212,0.0425,150.133,4
74,7pas6O1LYbaeChEFQBhPFU,coordinate,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,226397,64,0.688,0.105,0.658,1.89e-06,0.335,-4.155,0.0695,75.615,4
75,6w9GrSUaQQIaMBYtabge7p,Embarrassed (feat. Travis Scott),Love Sick (Deluxe),Don Toliver,2023-02-28,192693,77,0.861,0.382,0.496,2.57e-06,0.107,-5.537,0.0357,116.008,4
76,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,ASTROWORLD,Travis Scott,2018-08-03,150043,76,0.785,0.283,0.554,3.4e-06,0.116,-6.571,0.0409,128.047,4
77,1pacwLXyRO47ka0v6LTIiY,Raindrops (Insane) [with Travis Scott],HEROES & VILLAINS,Metro Boomin,2022-12-02,188586,78,0.796,0.103,0.539,0.0,0.343,-5.974,0.0433,111.988,4
78,7pFzbZz89oXVsRxhUvO7q2,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)","Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",CHASE B,2023-05-11,186833,78,0.684,0.022,0.736,1.15e-06,0.213,-6.101,0.0323,140.049,4
79,7JSL1X95BlGnDyXAScKolp,THE SCOTTS,THE SCOTTS,THE SCOTTS,2020-04-23,165977,50,0.697,0.382,0.505,0.0,0.161,-7.698,0.0527,129.907,4
80,0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,213863,71,0.743,0.24,0.571,0.0,0.291,-6.054,0.145,119.054,4
81,5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),War & Leisure,Miguel,2017-12-01,259333,75,0.674,0.173,0.506,0.0,0.0866,-10.532,0.0434,145.965,4
82,7wsRkLYcvCn4y18OKeMpvr,sdp interlude,Birds In The Trap Sing McKnight,Travis Scott,2016-09-15,191622,56,0.495,0.604,0.585,0.0611,0.118,-8.142,0.0572,108.163,4
83,6NMtzpDQBTOfJwMzgMX0zl,SKELETONS,ASTROWORLD,Travis Scott,2018-08-03,145588,75,0.46,0.00146,0.686,0.0,0.375,-5.948,0.0367,148.054,4
84,0IabpxMpUV7waD7U4uDIMJ,Impossible,Rodeo (Expanded Edition),Travis Scott,2015-09-04,242506,62,0.507,0.398,0.464,2.62e-05,0.603,-8.531,0.171,147.984,4
85,0u695M7KyzXaPIjpEbxOkB,SICKO MODE - Skrillex Remix,SICKO MODE (Skrillex Remix),Travis Scott,2018-11-28,304512,63,0.651,0.0214,0.833,0.0,0.14,-3.356,0.172,155.051,4
86,1SGt65i9AnXYdDQt1AtDRH,3500 (feat. Future & 2 Chainz),Rodeo (Expanded Edition),Travis Scott,2015-09-04,461840,67,0.773,0.114,0.595,2.47e-06,0.13,-6.062,0.161,123.968,4
87,2QKBvCMHdokPoy2b44dK2m,Don't Play (feat. The 1975 & Big Sean),Don't Play (feat. The 1975 & Big Sean),Travis Scott,2014-08-18,285954,57,0.681,0.00203,0.729,0.0,0.148,-3.99,0.0326,128.014,4
88,2c2csx4OTYtbkzvbSTXlGY,guidance,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,207107,58,0.702,0.0609,0.753,1.38e-06,0.41,-2.943,0.24,139.98,4
89,6OaVWaGfhXn70ZJfdVcabn,NO BYSTANDERS,ASTROWORLD,Travis Scott,2018-08-03,218283,74,0.731,0.0204,0.811,0.0,0.411,-3.225,0.0712,147.045,4
90,4R67rQNSbbsR4TdUVOIdez,ESCAPE PLAN,ESCAPE PLAN / MAFIA,Travis Scott,2021-11-05,149610,75,0.839,0.00207,0.506,0.0,0.13,-6.714,0.133,154.12,4
91,6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),SOS,SZA,2022-12-08,239613,75,0.434,0.753,0.586,0.0144,0.146,-7.612,0.138,78.259,4
92,33zbOXJSwW7uf4VXXWow2O,the ends,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,201263,64,0.585,0.0661,0.737,0.0,0.0904,-4.121,0.191,171.853,4
93,1zv4dnCKkvsrsT9POHyYj5,Dejanbem,Haitian Boy Kodak,Kodak Black,2021-05-14,213722,35,0.672,0.00304,0.534,0.0,0.224,-7.139,0.117,136.967,4
94,5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,Goosebumps (Remix),Travis Scott,2021-01-15,162802,81,0.841,0.418,0.593,0.0,0.124,-7.846,0.0379,124.917,4
95,6scpNkWEmUxmKY7nYjVLsX,Apple Pie,Rodeo (Expanded Edition),Travis Scott,2015-09-04,219360,66,0.655,0.0335,0.496,0.0,0.156,-4.139,0.0364,137.945,4
96,6dWf1xaHOmJo7eL9WuSkdL,Goosebumps,The Hate U Give (Original Motion Picture Soundtrack),Various Artists,2018-10-12,243840,63,0.849,0.0789,0.629,0.0,0.13,-6.27,0.0475,130.105,4
97,6vnfObZ4Ys70SBAtti1xZ9,COFFEE BEAN,ASTROWORLD,Travis Scott,2018-08-03,209115,72,0.81,0.0862,0.582,0.00681,0.207,-5.098,0.125,95.004,4
98,4ea9w8c4ROqiZpJVhfBA3m,Hot (Remix) [feat. Gunna and Travis Scott],So Much Fun (Deluxe),Young Thug,2019-12-20,279906,73,0.845,0.188,0.631,0.0,0.0806,-8.206,0.216,111.983,4
99,2KLwPaRDOB87XOYAT2fgxh,Pussy & Millions (feat. Travis Scott),Her Loss,Drake,2022-11-04,242026,81,0.749,0.0623,0.63,0.0,0.353,-6.652,0.116,122.03,4
100,0WNfQxDGaPTl0yogcMR5v1,Tomorrow 2 (with Cardi B),"Anyways, Life’s Great…",GloRilla,2022-11-11,209811,77,0.795,0.0736,0.814,0.0,0.117,-3.945,0.4,160.039,4
101,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,2020-08-07,187541,81,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
102,6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Invasion of Privacy,Cardi B,2018-04-06,223712,75,0.926,0.0659,0.703,0.0,0.231,-6.337,0.103,125.022,4
103,1M4OcYkxAtu3ErzSgDEfoi,Up,Up (Instrumental),Cardi B,2021-02-04,156944,73,0.868,0.0012,0.795,0.0193,0.0461,-6.044,0.269,166.0,4
104,58q2HKrzhC3ozto2nDdN4z,I Like It,Invasion of Privacy,Cardi B,2018-04-06,253390,80,0.816,0.099,0.726,0.0,0.372,-3.998,0.129,136.048,4
105,1XXimziG1uhM0eDNCZCrUl,Up,Up,Cardi B,2021-02-05,156944,73,0.868,0.0012,0.795,0.0193,0.0461,-6.044,0.269,166.0,4
106,2GGMabyHXnJmjY6CXhhB2e,Money,Money,Cardi B,2018-10-23,183527,74,0.95,0.00534,0.59,0.0,0.11,-6.508,0.29,130.003,4
107,74cVJfmK18rhWnscIpGXjt,Thru Your Phone,Invasion of Privacy,Cardi B,2018-04-06,188523,72,0.837,0.17,0.549,0.0,0.057,-5.722,0.167,121.954,4
108,2Yl4OmDby9iitgNWZPwxkd,Be Careful,Invasion of Privacy,Cardi B,2018-04-06,210787,71,0.82,0.0256,0.568,0.0,0.0952,-8.23,0.411,152.279,4
109,0dIoGTQXDh1wVnhIiSyYEa,Bartier Cardi (feat. 21 Savage),Invasion of Privacy,Cardi B,2018-04-06,224284,67,0.908,0.00111,0.524,0.000678,0.383,-7.955,0.181,138.015,4
110,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Bruno Mars,2017-12-20,217288,75,0.704,0.0185,0.859,0.0,0.0215,-4.877,0.0996,105.115,4
111,0PG9fbaaHFHfre2gUVo7AN,Please Me,Please Me,Cardi B,2019-02-15,200889,76,0.747,0.0642,0.57,0.0,0.0832,-6.711,0.081,133.992,4
112,2vXgyN14LX2zl7JEASw242,Wild Side (feat. Cardi B),Wild Side (feat. Cardi B),Normani,2021-07-22,209476,70,0.74,0.0249,0.576,0.0,0.104,-6.744,0.146,110.095,4
113,6dPyzkyZwoj9LqjQXOFdVv,Press,Press,Cardi B,2019-05-31,143791,65,0.888,0.029,0.525,5.68e-06,0.137,-5.665,0.305,133.983,4
114,59ywHNwwchG4nZJMLyxSzd,Clout (feat. Cardi B),FATHER OF 4,Offset,2019-02-22,205803,71,0.919,0.228,0.622,4.24e-06,0.122,-7.384,0.0997,140.022,4
115,3uJFmluXzYedoJcvhpC1AW,Hot Shit (feat. Ye & Lil Durk),Hot Shit (feat. Ye & Lil Durk),Cardi B,2022-07-01,211649,71,0.878,0.00152,0.685,0.0,0.0753,-5.28,0.225,157.003,4
116,0N0h5lXc4HOiLgGb9EZi8m,Rocking A Cardigan in Atlanta,Rocking A Cardigan in Atlanta,lil Shordie Scott,2022-01-29,96825,66,0.803,0.583,0.64,0.000331,0.437,-4.721,0.151,140.073,4
117,6KgtcmCF9Ky68XC7ezxl3s,Rumors (feat. Cardi B),Rumors (feat. Cardi B),Lizzo,2021-08-13,172832,70,0.827,0.13,0.731,0.0,0.418,-5.524,0.088,118.992,4
118,55CHeLEfn5iJ0IIkgaa4si,Savage,Suga,Megan Thee Stallion,2020-03-06,155497,70,0.843,0.0252,0.741,0.0,0.096,-5.609,0.334,168.983,4
119,0RkCnqwF8Tfl2QGPZwopyk,"Shake It (feat. Cardi B, Dougie B & Bory300)","Shake It (feat. Cardi B, Dougie B & Bory300)",Kay Flock,2022-04-15,118249,65,0.87,0.0353,0.835,0.0,0.142,-5.875,0.311,140.051,4
120,5DfWF0jqMgZDCiu9zJENTA,Ring (feat. Kehlani),Invasion of Privacy,Cardi B,2018-04-06,177139,66,0.767,0.049,0.543,0.0,0.115,-7.881,0.103,106.029,4
121,7ovrKrP1jYi04c1qpHr7mY,"Shake It (feat. Cardi B, Dougie B & Bory 300)",The D.O.A. Tape (Care Package),Kay Flock,2022-12-09,118249,63,0.871,0.0356,0.832,0.0,0.152,-5.898,0.32,140.056,4
122,625Jq40C4MvuFt76xqFve1,Girls Like You - Cardi B Version,Summer Jam 2023,Various Artists,2023-05-26,235680,1,0.609,0.545,0.529,0.0,0.127,-6.859,0.106,60.349,4
123,3bsycjdQtbcJeR6822SBvd,I Like It,Invasion of Privacy,Cardi B,2018-04-05,253390,52,0.814,0.0981,0.721,0.0,0.378,-4.026,0.136,136.05,4
124,2qcG0nZ6S3zZV0UrkY5nFo,Drip (feat. Migos),Invasion of Privacy,Cardi B,2018-04-06,262308,61,0.968,0.0511,0.589,0.0,0.0731,-7.808,0.255,129.993,4
125,4frr19lIKPxLo690m94MAR,Bodak Yellow,Invasion of Privacy,Cardi B,2018-04-05,223712,43,0.926,0.0721,0.708,0.0,0.25,-6.714,0.108,125.057,4
126,4CD623yLJVvKJxUyzaTqtC,DESPECHÁ RMX,DESPECHÁ RMX,ROSALÍA,2022-12-16,170827,71,0.954,0.235,0.582,1.26e-06,0.0572,-5.744,0.0727,130.008,4
127,6Jr17LuralxoaMtjNHiXjv,Cardi B,Cardi B,NFasisRD,2019-08-02,153937,34,0.88,0.108,0.58,0.0,0.118,-7.178,0.361,80.023,4
128,6zQyu8L8yUuJkl6LbQ6iKU,Cardiac Arrest,Language & Perspective,Bad Suns,2014-07-01,182518,62,0.616,0.0521,0.88,0.000717,0.0539,-3.59,0.042,94.011,4
129,5XGGZaoBOBzrqMKg6hbBCU,Cardi B,Cardi B,Dee Watkins,2022-06-03,145266,31,0.902,0.000329,0.471,0.0,0.0956,-9.302,0.402,150.029,4
130,4Ae5c3DVHDvreu4iOkqi2C,Up,Músicas Para Treino,Various Artists,2023-05-19,156944,3,0.868,0.0012,0.795,0.0193,0.0461,-6.044,0.269,166.0,4
131,0PpfPNtQOOvbMNVJijTQj0,Backin' It Up (feat. Cardi B),Backin' It Up (feat. Cardi B),Pardison Fontaine,2018-09-20,190466,58,0.796,0.0886,0.68,0.0,0.268,-4.853,0.353,164.932,4
132,5w0Y7eFBt39eLcN2H53WiU,I Like It,Summer Chart Hits,Various Artists,2023-05-19,253390,2,0.815,0.101,0.727,0.0,0.372,-3.998,0.128,136.045,4
133,2SSWIysBzyEEPJchLh3LrP,Wild Side (feat. Cardi B) - Extended Version,Wild Side (feat. Cardi B),Normani,2021-07-22,248748,53,0.733,0.0341,0.608,0.0,0.0986,-6.699,0.129,110.091,4
